groupi	groupj	w
1.105.O.	1.161.O.	5
1.105.O.	1.164.O.	7
1.105.O.	1.165.O.	2
1.105.O.	1.167.O.	2
1.105.O.	1.168.O.	3
1.105.O.	1.169.O.	2
1.105.O.	1.173.O.	54
1.105.O.	1.174.O.	5
1.105.O.	1.175.O.	6
1.105.O.	1.176.O.	2
1.105.O.	1.177.O.	3
1.105.O.	1.178.O.	8
1.105.O.	1.181.O.	11
1.105.O.	1.182.O.	2
1.105.O.	1.183.O.	1
1.105.O.	1.184.A.	3
1.105.O.	1.186.O.	61
1.105.O.	1.187.O.	1
1.105.O.	1.188.A.	2
1.105.O.	1.188.B.	2
1.105.O.	1.188.C.	2
1.105.O.	1.189.B.	2
1.105.O.	1.189.C.	2
1.105.O.	1.189.O.	2
1.105.O.	1.191.O.	6
1.105.O.	1.193.O.	1
1.105.O.	1.197.A.	12
1.105.O.	1.198.A.	8
1.105.O.	1.198.B.	8
1.105.O.	1.199.A.	55
1.105.O.	1.199.B.	55
1.105.O.	1.201.B.	7
1.105.O.	1.205.O.	2
1.105.O.	1.206.O.	1
1.105.O.	1.207.B.	1
1.105.O.	1.208.B.	2
1.105.O.	1.209.O.	1
1.105.O.	1.210.O.	3
1.105.O.	1.211.A.	3
1.105.O.	1.211.B.	3
1.105.O.	1.213.O.	6
1.105.O.	1.214.O.	4
1.105.O.	1.216.O.	6
1.105.O.	1.223.O.	6
1.105.O.	1.224.A.	2
1.105.O.	1.225.O.	7
1.105.O.	1.226.O.	1
1.105.O.	1.228.O.	4
1.105.O.	1.231.O.	6
1.105.O.	1.232.O.	3
1.105.O.	1.233.A.	1
1.105.O.	1.233.B.	1
1.105.O.	1.236.O.	6
1.105.O.	1.237.A.	2
1.105.O.	1.237.B.	2
1.105.O.	1.238.A.	1
1.105.O.	1.238.B.	1
1.105.O.	1.239.O.	2
1.105.O.	1.240.O.	2
1.105.O.	1.242.O.	3
1.105.O.	1.243.O.	58
1.105.O.	1.245.O.	2
1.105.O.	1.246.O.	4
1.105.O.	1.247.A.	4
1.105.O.	1.247.B.	4
1.105.O.	1.248.O.	58
1.105.O.	1.251.O.	1
1.105.O.	1.256.O.	58
1.105.O.	1.259.O.	1
1.105.O.	1.261.O.	2
1.105.O.	1.263.A.	59
1.105.O.	1.263.B.	59
1.105.O.	1.265.O.	9
1.105.O.	1.266.O.	1
1.105.O.	1.273.O.	56
1.105.O.	1.275.O.	2
1.105.O.	1.276.O.	7
1.105.O.	1.278.O.	55
1.105.O.	1.284.A.	15
1.105.O.	1.286.O.	58
1.105.O.	1.287.O.	16
1.105.O.	1.289.A.	14
1.105.O.	1.291.O.	11
1.105.O.	1.293.O.	1
1.105.O.	12G01.O.	5
1.105.O.	2.095.A.	1
1.105.O.	2.095.B.	1
1.105.O.	2.117.O.	1
1.105.O.	2.130.O.	1
1.106.O.	1.108.O.	1
1.106.O.	1.110.O.	3
1.106.O.	1.111.A.	3
1.106.O.	1.111.B.	3
1.106.O.	1.112.O.	14
1.106.O.	1.113.A.	14
1.106.O.	1.115.A.	2
1.106.O.	1.115.B.	2
1.106.O.	1.116.O.	1
1.106.O.	1.117.O.	1
1.106.O.	1.118.A.	2
1.106.O.	1.118.B.	2
1.106.O.	1.119.O.	4
1.106.O.	1.121.O.	1
1.106.O.	1.122.A.	3
1.106.O.	1.122.B.	3
1.106.O.	1.123.O.	11
1.106.O.	1.124.O.	8
1.106.O.	1.127.O.	7
1.106.O.	1.131.O.	2
1.106.O.	1.132.O.	1
1.106.O.	1.133.O.	2
1.106.O.	1.134.O.	3
1.106.O.	1.135.O.	5
1.106.O.	1.137.O.	8
1.106.O.	1.139.A.	1
1.106.O.	1.139.B.	1
1.106.O.	1.143.O.	4
1.106.O.	1.144.O.	6
1.106.O.	1.148.O.	3
1.106.O.	1.149.O.	59
1.106.O.	1.150.O.	1
1.106.O.	1.151.O.	1
1.106.O.	1.152.O.	1
1.106.O.	1.154.O.	3
1.106.O.	1.155.O.	2
1.106.O.	1.157.O.	4
1.106.O.	1.158.O.	6
1.106.O.	1.160.O.	3
1.106.O.	1.161.O.	4
1.106.O.	1.164.O.	8
1.106.O.	1.165.O.	3
1.106.O.	1.167.O.	1
1.106.O.	1.168.O.	3
1.106.O.	1.169.O.	2
1.106.O.	1.170.O.	1
1.106.O.	1.171.O.	1
1.106.O.	1.172.O.	1
1.106.O.	1.173.O.	58
1.106.O.	1.174.O.	6
1.106.O.	1.175.O.	6
1.106.O.	1.176.O.	4
1.106.O.	1.177.O.	4
1.106.O.	1.178.O.	7
1.106.O.	1.181.O.	10
1.106.O.	1.182.O.	3
1.106.O.	1.183.O.	1
1.106.O.	1.184.A.	3
1.106.O.	1.186.O.	54
1.106.O.	1.187.O.	2
1.106.O.	1.188.A.	2
1.106.O.	1.188.B.	2
1.106.O.	1.188.C.	2
1.106.O.	1.189.B.	2
1.106.O.	1.189.C.	2
1.106.O.	1.189.O.	2
1.106.O.	1.191.O.	10
1.106.O.	1.193.O.	3
1.106.O.	1.194.O.	1
1.106.O.	1.195.O.	1
1.106.O.	1.196.O.	1
1.106.O.	1.197.A.	12
1.106.O.	1.198.A.	4
1.106.O.	1.198.B.	4
1.106.O.	1.199.A.	50
1.106.O.	1.199.B.	50
1.106.O.	1.200.O.	1
1.106.O.	1.201.B.	8
1.106.O.	1.205.O.	2
1.106.O.	1.206.O.	3
1.106.O.	1.207.B.	1
1.106.O.	1.208.B.	3
1.106.O.	1.209.O.	1
1.106.O.	1.210.O.	4
1.106.O.	1.211.A.	3
1.106.O.	1.211.B.	3
1.106.O.	1.213.O.	7
1.106.O.	1.214.O.	2
1.106.O.	1.216.O.	5
1.106.O.	1.223.O.	7
1.106.O.	1.224.A.	2
1.106.O.	1.225.O.	8
1.106.O.	1.226.O.	2
1.106.O.	1.228.O.	5
1.106.O.	1.231.O.	4
1.106.O.	1.232.O.	3
1.106.O.	1.233.A.	1
1.106.O.	1.233.B.	1
1.106.O.	1.236.O.	5
1.106.O.	1.237.A.	3
1.106.O.	1.237.B.	3
1.106.O.	1.238.A.	1
1.106.O.	1.238.B.	1
1.106.O.	1.239.O.	3
1.106.O.	1.240.O.	1
1.106.O.	1.242.O.	2
1.106.O.	1.243.O.	53
1.106.O.	1.245.O.	2
1.106.O.	1.246.O.	7
1.106.O.	1.247.A.	4
1.106.O.	1.247.B.	4
1.106.O.	1.248.O.	56
1.106.O.	1.251.O.	3
1.106.O.	1.256.O.	54
1.106.O.	1.259.O.	1
1.106.O.	1.261.O.	2
1.106.O.	1.262.O.	1
1.106.O.	1.263.A.	53
1.106.O.	1.263.B.	53
1.106.O.	1.265.O.	8
1.106.O.	1.266.O.	1
1.106.O.	1.267.O.	1
1.106.O.	1.268.A.	1
1.106.O.	1.268.B.	1
1.106.O.	1.269.O.	1
1.106.O.	1.270.A.	1
1.106.O.	1.270.B.	1
1.106.O.	1.271.A.	1
1.106.O.	1.271.B.	1
1.106.O.	1.272.O.	1
1.106.O.	1.273.O.	56
1.106.O.	1.274.O.	1
1.106.O.	1.275.O.	2
1.106.O.	1.276.O.	4
1.106.O.	1.277.A.	1
1.106.O.	1.277.B.	1
1.106.O.	1.278.O.	52
1.106.O.	1.280.O.	1
1.106.O.	1.281.O.	1
1.106.O.	1.282.A.	1
1.106.O.	1.283.A.	1
1.106.O.	1.283.B.	1
1.106.O.	1.283.C.	1
1.106.O.	1.284.A.	16
1.106.O.	1.286.O.	59
1.106.O.	1.287.O.	17
1.106.O.	1.289.A.	15
1.106.O.	1.291.O.	12
1.106.O.	1.293.O.	1
1.106.O.	12G01.O.	5
1.106.O.	2.058.O.	1
1.106.O.	2.095.A.	3
1.106.O.	2.095.B.	3
1.106.O.	2.117.O.	1
1.106.O.	2.130.O.	1
1.106.O.	3.058.O.	1
1.107.A.	1.107.B.	22
1.107.A.	1.107.C.	22
1.107.A.	1.125.O.	18
1.107.A.	1.141.A.	19
1.107.A.	1.249.A.	5
1.107.A.	1.249.B.	5
1.107.A.	2.092.O.	18
1.107.B.	1.107.C.	22
1.107.B.	1.125.O.	18
1.107.B.	1.141.A.	19
1.107.B.	1.249.A.	5
1.107.B.	1.249.B.	5
1.107.B.	2.092.O.	18
1.107.C.	1.125.O.	18
1.107.C.	1.141.A.	19
1.107.C.	1.249.A.	5
1.107.C.	1.249.B.	5
1.107.C.	2.092.O.	18
1.108.O.	1.110.O.	32
1.108.O.	1.112.O.	3
1.108.O.	1.113.A.	2
1.108.O.	1.115.A.	38
1.108.O.	1.115.B.	38
1.108.O.	1.116.O.	39
1.108.O.	1.117.O.	2
1.108.O.	1.118.A.	1
1.108.O.	1.118.B.	1
1.108.O.	1.119.O.	4
1.108.O.	1.122.A.	1
1.108.O.	1.122.B.	1
1.108.O.	1.127.O.	5
1.108.O.	1.131.O.	40
1.108.O.	1.132.O.	35
1.108.O.	1.133.O.	37
1.108.O.	1.134.O.	34
1.108.O.	1.135.O.	14
1.108.O.	1.137.O.	7
1.108.O.	1.138.O.	2
1.108.O.	1.143.O.	4
1.108.O.	1.144.O.	3
1.108.O.	1.147.O.	38
1.108.O.	1.148.O.	35
1.108.O.	1.149.O.	1
1.108.O.	1.150.O.	2
1.108.O.	1.151.O.	5
1.108.O.	1.152.O.	2
1.108.O.	1.157.O.	39
1.108.O.	1.158.O.	1
1.108.O.	1.160.O.	1
1.108.O.	1.161.O.	1
1.108.O.	1.162.O.	38
1.108.O.	1.165.O.	40
1.108.O.	1.166.O.	1
1.108.O.	1.167.O.	38
1.108.O.	1.168.O.	35
1.108.O.	1.169.O.	1
1.108.O.	1.170.O.	2
1.108.O.	1.171.O.	1
1.108.O.	1.172.O.	39
1.108.O.	1.173.O.	1
1.108.O.	1.174.O.	2
1.108.O.	1.175.O.	1
1.108.O.	1.176.O.	36
1.108.O.	1.177.O.	6
1.108.O.	1.178.O.	13
1.108.O.	1.181.O.	1
1.108.O.	1.182.O.	22
1.108.O.	1.183.O.	1
1.108.O.	1.184.A.	2
1.108.O.	1.186.O.	1
1.108.O.	1.187.O.	1
1.108.O.	1.188.A.	1
1.108.O.	1.188.B.	1
1.108.O.	1.188.C.	1
1.108.O.	1.189.B.	36
1.108.O.	1.189.C.	36
1.108.O.	1.189.O.	36
1.108.O.	1.190.O.	1
1.108.O.	1.193.O.	2
1.108.O.	1.194.O.	2
1.108.O.	1.195.O.	2
1.108.O.	1.196.O.	2
1.108.O.	1.197.A.	2
1.108.O.	1.198.A.	11
1.108.O.	1.198.B.	11
1.108.O.	1.200.O.	2
1.108.O.	1.206.O.	38
1.108.O.	1.207.B.	2
1.108.O.	1.208.B.	1
1.108.O.	1.210.O.	1
1.108.O.	1.211.A.	2
1.108.O.	1.211.B.	2
1.108.O.	1.213.O.	6
1.108.O.	1.214.O.	3
1.108.O.	1.216.O.	6
1.108.O.	1.223.O.	1
1.108.O.	1.224.A.	1
1.108.O.	1.225.O.	1
1.108.O.	1.226.O.	34
1.108.O.	1.228.O.	40
1.108.O.	1.231.O.	4
1.108.O.	1.232.O.	1
1.108.O.	1.233.A.	34
1.108.O.	1.233.B.	34
1.108.O.	1.236.O.	11
1.108.O.	1.237.A.	1
1.108.O.	1.237.B.	1
1.108.O.	1.239.O.	39
1.108.O.	1.240.O.	35
1.108.O.	1.242.O.	41
1.108.O.	1.246.O.	1
1.108.O.	1.247.A.	1
1.108.O.	1.247.B.	1
1.108.O.	1.250.O.	1
1.108.O.	1.251.O.	1
1.108.O.	1.254.O.	2
1.108.O.	1.256.O.	1
1.108.O.	1.261.O.	1
1.108.O.	1.263.A.	1
1.108.O.	1.263.B.	1
1.108.O.	1.265.O.	13
1.108.O.	1.266.O.	34
1.108.O.	1.267.O.	2
1.108.O.	1.268.A.	2
1.108.O.	1.268.B.	2
1.108.O.	1.269.O.	2
1.108.O.	1.270.A.	2
1.108.O.	1.270.B.	2
1.108.O.	1.271.A.	2
1.108.O.	1.271.B.	2
1.108.O.	1.272.O.	2
1.108.O.	1.274.O.	2
1.108.O.	1.275.O.	1
1.108.O.	1.276.O.	4
1.108.O.	1.277.A.	2
1.108.O.	1.277.B.	2
1.108.O.	1.280.O.	2
1.108.O.	1.281.O.	2
1.108.O.	1.282.A.	2
1.108.O.	1.283.A.	2
1.108.O.	1.283.B.	2
1.108.O.	1.283.C.	2
1.108.O.	1.284.A.	4
1.108.O.	1.285.O.	2
1.108.O.	1.286.O.	1
1.108.O.	1.287.O.	4
1.108.O.	1.289.A.	4
1.108.O.	1.291.O.	4
1.108.O.	12G01.O.	3
1.108.O.	2.044.O.	2
1.108.O.	2.095.A.	5
1.108.O.	2.095.B.	5
1.108.O.	2.117.O.	2
1.108.O.	2.130.O.	2
1.108.O.	2.275.O.	1
1.110.O.	1.111.A.	1
1.110.O.	1.111.B.	1
1.110.O.	1.112.O.	6
1.110.O.	1.113.A.	5
1.110.O.	1.115.A.	29
1.110.O.	1.115.B.	29
1.110.O.	1.116.O.	35
1.110.O.	1.117.O.	1
1.110.O.	1.118.A.	1
1.110.O.	1.118.B.	1
1.110.O.	1.119.O.	10
1.110.O.	1.122.A.	3
1.110.O.	1.122.B.	3
1.110.O.	1.123.O.	1
1.110.O.	1.124.O.	4
1.110.O.	1.127.O.	10
1.110.O.	1.131.O.	35
1.110.O.	1.132.O.	30
1.110.O.	1.133.O.	26
1.110.O.	1.134.O.	33
1.110.O.	1.135.O.	16
1.110.O.	1.137.O.	10
1.110.O.	1.138.O.	1
1.110.O.	1.143.O.	10
1.110.O.	1.144.O.	4
1.110.O.	1.147.O.	33
1.110.O.	1.148.O.	35
1.110.O.	1.149.O.	2
1.110.O.	1.150.O.	2
1.110.O.	1.151.O.	5
1.110.O.	1.152.O.	2
1.110.O.	1.155.O.	1
1.110.O.	1.157.O.	35
1.110.O.	1.158.O.	2
1.110.O.	1.160.O.	1
1.110.O.	1.161.O.	1
1.110.O.	1.162.O.	33
1.110.O.	1.164.O.	1
1.110.O.	1.165.O.	28
1.110.O.	1.166.O.	1
1.110.O.	1.167.O.	27
1.110.O.	1.168.O.	30
1.110.O.	1.169.O.	1
1.110.O.	1.171.O.	1
1.110.O.	1.172.O.	35
1.110.O.	1.173.O.	3
1.110.O.	1.174.O.	3
1.110.O.	1.175.O.	2
1.110.O.	1.176.O.	38
1.110.O.	1.177.O.	8
1.110.O.	1.178.O.	15
1.110.O.	1.181.O.	2
1.110.O.	1.182.O.	20
1.110.O.	1.183.O.	1
1.110.O.	1.184.A.	4
1.110.O.	1.185.O.	2
1.110.O.	1.186.O.	3
1.110.O.	1.187.O.	1
1.110.O.	1.188.A.	1
1.110.O.	1.188.B.	1
1.110.O.	1.188.C.	1
1.110.O.	1.189.B.	30
1.110.O.	1.189.C.	30
1.110.O.	1.189.O.	30
1.110.O.	1.190.O.	1
1.110.O.	1.191.O.	2
1.110.O.	1.193.O.	1
1.110.O.	1.194.O.	1
1.110.O.	1.195.O.	1
1.110.O.	1.196.O.	1
1.110.O.	1.197.A.	4
1.110.O.	1.198.A.	13
1.110.O.	1.198.B.	13
1.110.O.	1.199.A.	1
1.110.O.	1.199.B.	1
1.110.O.	1.200.O.	1
1.110.O.	1.201.B.	2
1.110.O.	1.205.O.	2
1.110.O.	1.206.O.	28
1.110.O.	1.207.B.	1
1.110.O.	1.208.B.	1
1.110.O.	1.210.O.	2
1.110.O.	1.211.A.	3
1.110.O.	1.211.B.	3
1.110.O.	1.213.O.	11
1.110.O.	1.214.O.	5
1.110.O.	1.216.O.	11
1.110.O.	1.223.O.	1
1.110.O.	1.224.A.	1
1.110.O.	1.225.O.	1
1.110.O.	1.226.O.	30
1.110.O.	1.228.O.	37
1.110.O.	1.231.O.	10
1.110.O.	1.233.A.	29
1.110.O.	1.233.B.	29
1.110.O.	1.235.O.	1
1.110.O.	1.236.O.	14
1.110.O.	1.237.A.	1
1.110.O.	1.237.B.	1
1.110.O.	1.239.O.	35
1.110.O.	1.240.O.	35
1.110.O.	1.242.O.	29
1.110.O.	1.243.O.	2
1.110.O.	1.246.O.	4
1.110.O.	1.247.A.	2
1.110.O.	1.247.B.	2
1.110.O.	1.248.O.	1
1.110.O.	1.250.O.	1
1.110.O.	1.251.O.	1
1.110.O.	1.253.O.	1
1.110.O.	1.254.O.	1
1.110.O.	1.256.O.	4
1.110.O.	1.259.O.	1
1.110.O.	1.261.O.	1
1.110.O.	1.262.O.	1
1.110.O.	1.263.A.	2
1.110.O.	1.263.B.	2
1.110.O.	1.264.O.	1
1.110.O.	1.265.O.	16
1.110.O.	1.266.O.	30
1.110.O.	1.267.O.	1
1.110.O.	1.268.A.	1
1.110.O.	1.268.B.	1
1.110.O.	1.269.O.	1
1.110.O.	1.270.A.	1
1.110.O.	1.270.B.	1
1.110.O.	1.271.A.	1
1.110.O.	1.271.B.	1
1.110.O.	1.272.O.	1
1.110.O.	1.273.O.	2
1.110.O.	1.274.O.	1
1.110.O.	1.275.O.	2
1.110.O.	1.276.O.	5
1.110.O.	1.277.A.	1
1.110.O.	1.277.B.	1
1.110.O.	1.278.O.	1
1.110.O.	1.280.O.	1
1.110.O.	1.281.O.	1
1.110.O.	1.282.A.	1
1.110.O.	1.283.A.	1
1.110.O.	1.283.B.	1
1.110.O.	1.283.C.	1
1.110.O.	1.284.A.	8
1.110.O.	1.285.O.	1
1.110.O.	1.286.O.	2
1.110.O.	1.287.O.	8
1.110.O.	1.289.A.	8
1.110.O.	1.291.O.	5
1.110.O.	12G01.O.	6
1.110.O.	2.058.O.	1
1.110.O.	2.095.A.	8
1.110.O.	2.095.B.	8
1.110.O.	2.117.O.	1
1.110.O.	2.130.O.	2
1.110.O.	2.275.O.	1
1.110.O.	3.058.O.	1
1.111.A.	1.111.B.	62
1.111.A.	1.112.O.	1
1.111.A.	1.113.A.	3
1.111.A.	1.116.O.	2
1.111.A.	1.117.O.	1
1.111.A.	1.119.O.	2
1.111.A.	1.121.O.	2
1.111.A.	1.122.A.	2
1.111.A.	1.122.B.	2
1.111.A.	1.123.O.	4
1.111.A.	1.124.O.	2
1.111.A.	1.127.O.	1
1.111.A.	1.131.O.	2
1.111.A.	1.132.O.	1
1.111.A.	1.133.O.	1
1.111.A.	1.134.O.	3
1.111.A.	1.135.O.	2
1.111.A.	1.137.O.	3
1.111.A.	1.143.O.	2
1.111.A.	1.144.O.	2
1.111.A.	1.148.O.	2
1.111.A.	1.149.O.	4
1.111.A.	1.150.O.	1
1.111.A.	1.151.O.	1
1.111.A.	1.152.O.	1
1.111.A.	1.154.O.	1
1.111.A.	1.155.O.	1
1.111.A.	1.157.O.	2
1.111.A.	1.158.O.	4
1.111.A.	1.164.O.	3
1.111.A.	1.167.O.	1
1.111.A.	1.168.O.	2
1.111.A.	1.170.O.	2
1.111.A.	1.172.O.	2
1.111.A.	1.173.O.	3
1.111.A.	1.174.O.	4
1.111.A.	1.175.O.	4
1.111.A.	1.176.O.	3
1.111.A.	1.177.O.	1
1.111.A.	1.178.O.	1
1.111.A.	1.181.O.	7
1.111.A.	1.182.O.	2
1.111.A.	1.186.O.	2
1.111.A.	1.187.O.	1
1.111.A.	1.189.B.	2
1.111.A.	1.189.C.	2
1.111.A.	1.189.O.	2
1.111.A.	1.191.O.	3
1.111.A.	1.197.A.	3
1.111.A.	1.198.A.	2
1.111.A.	1.198.B.	2
1.111.A.	1.199.A.	3
1.111.A.	1.199.B.	3
1.111.A.	1.201.B.	3
1.111.A.	1.205.O.	1
1.111.A.	1.206.O.	2
1.111.A.	1.207.B.	1
1.111.A.	1.208.B.	1
1.111.A.	1.210.O.	4
1.111.A.	1.213.O.	3
1.111.A.	1.216.O.	1
1.111.A.	1.223.O.	4
1.111.A.	1.225.O.	4
1.111.A.	1.226.O.	1
1.111.A.	1.228.O.	2
1.111.A.	1.231.O.	2
1.111.A.	1.232.O.	1
1.111.A.	1.235.O.	1
1.111.A.	1.236.O.	2
1.111.A.	1.239.O.	1
1.111.A.	1.242.O.	1
1.111.A.	1.243.O.	3
1.111.A.	1.246.O.	5
1.111.A.	1.247.A.	2
1.111.A.	1.247.B.	2
1.111.A.	1.248.O.	2
1.111.A.	1.251.O.	1
1.111.A.	1.253.O.	1
1.111.A.	1.256.O.	5
1.111.A.	1.259.O.	1
1.111.A.	1.263.A.	2
1.111.A.	1.263.B.	2
1.111.A.	1.264.O.	1
1.111.A.	1.265.O.	2
1.111.A.	1.266.O.	1
1.111.A.	1.273.O.	2
1.111.A.	1.278.O.	5
1.111.A.	1.284.A.	4
1.111.A.	1.286.O.	2
1.111.A.	1.287.O.	2
1.111.A.	1.289.A.	3
1.111.A.	1.291.O.	2
1.111.A.	1.293.O.	1
1.111.A.	12G01.O.	1
1.111.A.	2.095.A.	2
1.111.A.	2.095.B.	2
1.111.A.	2.117.O.	1
1.111.A.	2.130.O.	1
1.111.A.	2.275.O.	1
1.111.B.	1.112.O.	1
1.111.B.	1.113.A.	3
1.111.B.	1.116.O.	2
1.111.B.	1.117.O.	1
1.111.B.	1.119.O.	2
1.111.B.	1.121.O.	2
1.111.B.	1.122.A.	2
1.111.B.	1.122.B.	2
1.111.B.	1.123.O.	4
1.111.B.	1.124.O.	2
1.111.B.	1.127.O.	1
1.111.B.	1.131.O.	2
1.111.B.	1.132.O.	1
1.111.B.	1.133.O.	1
1.111.B.	1.134.O.	3
1.111.B.	1.135.O.	2
1.111.B.	1.137.O.	3
1.111.B.	1.143.O.	2
1.111.B.	1.144.O.	2
1.111.B.	1.148.O.	2
1.111.B.	1.149.O.	4
1.111.B.	1.150.O.	1
1.111.B.	1.151.O.	1
1.111.B.	1.152.O.	1
1.111.B.	1.154.O.	1
1.111.B.	1.155.O.	1
1.111.B.	1.157.O.	2
1.111.B.	1.158.O.	4
1.111.B.	1.164.O.	3
1.111.B.	1.167.O.	1
1.111.B.	1.168.O.	2
1.111.B.	1.170.O.	2
1.111.B.	1.172.O.	2
1.111.B.	1.173.O.	3
1.111.B.	1.174.O.	4
1.111.B.	1.175.O.	4
1.111.B.	1.176.O.	3
1.111.B.	1.177.O.	1
1.111.B.	1.178.O.	1
1.111.B.	1.181.O.	7
1.111.B.	1.182.O.	2
1.111.B.	1.186.O.	2
1.111.B.	1.187.O.	1
1.111.B.	1.189.B.	2
1.111.B.	1.189.C.	2
1.111.B.	1.189.O.	2
1.111.B.	1.191.O.	3
1.111.B.	1.197.A.	3
1.111.B.	1.198.A.	2
1.111.B.	1.198.B.	2
1.111.B.	1.199.A.	3
1.111.B.	1.199.B.	3
1.111.B.	1.201.B.	3
1.111.B.	1.205.O.	1
1.111.B.	1.206.O.	2
1.111.B.	1.207.B.	1
1.111.B.	1.208.B.	1
1.111.B.	1.210.O.	4
1.111.B.	1.213.O.	3
1.111.B.	1.216.O.	1
1.111.B.	1.223.O.	4
1.111.B.	1.225.O.	4
1.111.B.	1.226.O.	1
1.111.B.	1.228.O.	2
1.111.B.	1.231.O.	2
1.111.B.	1.232.O.	1
1.111.B.	1.235.O.	1
1.111.B.	1.236.O.	2
1.111.B.	1.239.O.	1
1.111.B.	1.242.O.	1
1.111.B.	1.243.O.	3
1.111.B.	1.246.O.	5
1.111.B.	1.247.A.	2
1.111.B.	1.247.B.	2
1.111.B.	1.248.O.	2
1.111.B.	1.251.O.	1
1.111.B.	1.253.O.	1
1.111.B.	1.256.O.	5
1.111.B.	1.259.O.	1
1.111.B.	1.263.A.	2
1.111.B.	1.263.B.	2
1.111.B.	1.264.O.	1
1.111.B.	1.265.O.	2
1.111.B.	1.266.O.	1
1.111.B.	1.273.O.	2
1.111.B.	1.278.O.	5
1.111.B.	1.284.A.	4
1.111.B.	1.286.O.	2
1.111.B.	1.287.O.	2
1.111.B.	1.289.A.	3
1.111.B.	1.291.O.	2
1.111.B.	1.293.O.	1
1.111.B.	12G01.O.	1
1.111.B.	2.095.A.	2
1.111.B.	2.095.B.	2
1.111.B.	2.117.O.	1
1.111.B.	2.130.O.	1
1.111.B.	2.275.O.	1
1.112.O.	1.113.A.	3
1.112.O.	1.115.A.	3
1.112.O.	1.115.B.	3
1.112.O.	1.116.O.	2
1.112.O.	1.118.A.	1
1.112.O.	1.118.B.	1
1.112.O.	1.119.O.	13
1.112.O.	1.121.O.	3
1.112.O.	1.122.A.	1
1.112.O.	1.122.B.	1
1.112.O.	1.123.O.	13
1.112.O.	1.124.O.	3
1.112.O.	1.127.O.	19
1.112.O.	1.131.O.	3
1.112.O.	1.132.O.	3
1.112.O.	1.133.O.	3
1.112.O.	1.134.O.	3
1.112.O.	1.135.O.	14
1.112.O.	1.136.O.	1
1.112.O.	1.137.O.	17
1.112.O.	1.138.O.	1
1.112.O.	1.142.O.	1
1.112.O.	1.143.O.	13
1.112.O.	1.144.O.	22
1.112.O.	1.147.O.	4
1.112.O.	1.148.O.	1
1.112.O.	1.149.O.	14
1.112.O.	1.151.O.	2
1.112.O.	1.154.O.	2
1.112.O.	1.155.O.	1
1.112.O.	1.156.O.	1
1.112.O.	1.158.O.	2
1.112.O.	1.159.O.	1
1.112.O.	1.160.O.	1
1.112.O.	1.161.O.	2
1.112.O.	1.162.O.	4
1.112.O.	1.164.O.	2
1.112.O.	1.165.O.	4
1.112.O.	1.167.O.	1
1.112.O.	1.168.O.	2
1.112.O.	1.171.O.	1
1.112.O.	1.172.O.	2
1.112.O.	1.173.O.	15
1.112.O.	1.174.O.	2
1.112.O.	1.175.O.	2
1.112.O.	1.176.O.	4
1.112.O.	1.177.O.	25
1.112.O.	1.178.O.	14
1.112.O.	1.181.O.	2
1.112.O.	1.182.O.	2
1.112.O.	1.184.A.	1
1.112.O.	1.186.O.	14
1.112.O.	1.189.B.	2
1.112.O.	1.189.C.	2
1.112.O.	1.189.O.	2
1.112.O.	1.191.O.	3
1.112.O.	1.194.O.	1
1.112.O.	1.195.O.	1
1.112.O.	1.196.O.	1
1.112.O.	1.197.A.	2
1.112.O.	1.198.A.	13
1.112.O.	1.198.B.	13
1.112.O.	1.199.A.	13
1.112.O.	1.199.B.	13
1.112.O.	1.200.O.	1
1.112.O.	1.201.B.	3
1.112.O.	1.205.O.	2
1.112.O.	1.206.O.	3
1.112.O.	1.210.O.	1
1.112.O.	1.213.O.	20
1.112.O.	1.214.O.	2
1.112.O.	1.216.O.	16
1.112.O.	1.217.O.	1
1.112.O.	1.219.O.	1
1.112.O.	1.223.O.	2
1.112.O.	1.225.O.	2
1.112.O.	1.226.O.	5
1.112.O.	1.228.O.	1
1.112.O.	1.231.O.	13
1.112.O.	1.232.O.	2
1.112.O.	1.233.A.	5
1.112.O.	1.233.B.	5
1.112.O.	1.236.O.	12
1.112.O.	1.237.A.	1
1.112.O.	1.237.B.	1
1.112.O.	1.239.O.	4
1.112.O.	1.240.O.	3
1.112.O.	1.242.O.	2
1.112.O.	1.243.O.	14
1.112.O.	1.246.O.	2
1.112.O.	1.247.A.	5
1.112.O.	1.247.B.	5
1.112.O.	1.248.O.	14
1.112.O.	1.251.O.	1
1.112.O.	1.254.O.	1
1.112.O.	1.256.O.	15
1.112.O.	1.259.O.	1
1.112.O.	1.263.A.	13
1.112.O.	1.263.B.	13
1.112.O.	1.265.O.	18
1.112.O.	1.266.O.	5
1.112.O.	1.267.O.	1
1.112.O.	1.268.A.	1
1.112.O.	1.268.B.	1
1.112.O.	1.269.O.	1
1.112.O.	1.270.A.	1
1.112.O.	1.270.B.	1
1.112.O.	1.271.A.	1
1.112.O.	1.271.B.	1
1.112.O.	1.272.O.	1
1.112.O.	1.273.O.	13
1.112.O.	1.274.O.	1
1.112.O.	1.275.O.	3
1.112.O.	1.276.O.	13
1.112.O.	1.277.A.	1
1.112.O.	1.277.B.	1
1.112.O.	1.278.O.	13
1.112.O.	1.280.O.	1
1.112.O.	1.281.O.	1
1.112.O.	1.282.A.	1
1.112.O.	1.283.A.	1
